Project,Uraian,Debit,Kredit,Saldo,jenis_pembayaran
0,Pembangunan di Km 9,0.0,6500.0,162642586.0,1
0,Pembangunan di Km 9,0.0,6500.0,162466086.0,1
0,Pembangunan di Km 9,0.0,6500.0,160009586.0,1
0,Pembangunan di Km 9,0.0,6500.0,159268086.0,1
0,Pembangunan di Km 9,0.0,6500.0,156761586.0,1
0,Pembangunan di Km 9,0.0,6500.0,154755086.0,1
0,Pembangunan di Km 9,0.0,6500.0,153748586.0,1
0,Pembangunan di Km 9,0.0,130000.0,153243586.0,1
0,Pembangunan di Km 9,0.0,640000.0,148353586.0,1
0,Pembangunan di Km 9,0.0,950000.0,147303586.0,1
0,Pembangunan di Km 9,0.0,66000.0,147177586.0,1
0,Pembangunan di Km 9,0.0,6500.0,147171086.0,1
0,Pembangunan di Km 9,0.0,860000.0,146311086.0,1
0,Pembangunan di Km 9,0.0,6500.0,146304586.0,1
0,Pembangunan di Km 9,0.0,2000000.0,144304586.0,1
0,Setoran Tunai,5000000.0,0.0,149304586.0,0
0,Pembangunan di Puncak Permai,0.0,5000000.0,144304586.0,1
0,Pembangunan di Puncak Permai,0.0,6500.0,144298086.0,1
0,Pembangunan di Km 9,0.0,6500.0,143791586.0,1
0,Pembangunan di Km 9,0.0,1238000.0,141853586.0,1
4,Pembangunan di Puncak Permai,0.0,3000.0,141850586.0,1
4,Pembangunan di Puncak Permai,0.0,1091000.0,140759586.0,1
0,Pembangunan di Km 9,0.0,720000.0,140033086.0,1
0,Pembangunan di Km 9,0.0,3450000.0,136576586.0,1
0,Pembangunan di Km 9,0.0,5000000.0,131576586.0,1
0,Pembangunan di Km 9,0.0,2000000.0,129570086.0,1
0,Pembangunan di Km 9,0.0,1000000.0,128563586.0,1
0,Pembangunan di Km 9,0.0,6500.0,126207086.0,1
0,Pembangunan di Km 9,0.0,727000.0,125480086.0,1
0,Pembangunan di Km 9,0.0,10000000.0,115473586.0,1
0,Pembangunan di Km 9,0.0,2500000.0,110473586.0,1
0,Pembangunan di Km 9,0.0,750000.0,109723586.0,1
0,Pembangunan di Km 9,0.0,6500.0,109467086.0,1
0,Pembangunan di Km 9,0.0,1400000.0,98067086.0,1
0,Pembangunan di Km 9,0.0,300000.0,97767086.0,1
0,Pembangunan di Km 9,0.0,6500.0,97760586.0,1
0,Pembangunan di Km 9,0.0,4350000.0,93410586.0,1
0,Pembangunan di Km 9,0.0,909000.0,92501586.0,1
0,Pembangunan di Km 9,0.0,100000.0,92395086.0,1
0,Pembangunan di Km 9,0.0,3000.0,92392086.0,1
0,Pembangunan di Km 9,0.0,2176119.0,90215967.0,1
0,Pembangunan di Km 9,0.0,6500.0,89709467.0,1
0,Pembangunan di Km 9,0.0,700000.0,89009467.0,1
0,Pembangunan di Kariangau,0.0,1000000.0,88002967.0,1
0,Pembangunan di Km 9,0.0,6110000.0,81886467.0,1
0,Pembangunan di Km 9,0.0,5950500.0,75935967.0,1
0,Pembangunan di Km 9,0.0,1700000.0,74229467.0,1
3,Pembangunan di Kariangau,0.0,850000.0,73372967.0,1
0,Pembangunan di Km 9,0.0,6500.0,63366467.0,1
0,Setoran tunai,5000000.0,0.0,68366467.0,0
0,Pembangunan di Puncak Permai,0.0,6500.0,63359967.0,1
0,Pembangunan di Km 9,0.0,2000000.0,62209967.0,1
3,Pembangunan di Kariangau,0.0,6500.0,62203467.0,1
4,Pembangunan di Puncak Permai,0.0,6500.0,61596967.0,1
4,Pembangunan di Puncak Permai,0.0,15000000.0,46596967.0,1
0,Pembangunan di Km 9,0.0,6500.0,46360467.0,1
0,Pembangunan di Km 9,0.0,500000.0,45860467.0,1
0,Pembangunan di Km 9,0.0,6500.0,44853967.0,1
0,Pembangunan di Km 9,0.0,6500.0,44347467.0,1
4,Pembangunan di Puncak Permai,0.0,1250000.0,43097467.0,1
0,Pembangunan di Km 9,0.0,10391000.0,96706467.0,1
0,Pembangunan di Km 9,0.0,6500.0,96699967.0,1
0,Pembangunan di Km 9,0.0,6500.0,85193467.0,1
0,Pembangunan di Km 9,0.0,6500.0,345680467.0,1
0,Pembangunan di Km 9,0.0,10000000.0,335680467.0,1
0,Pembangunan di Km 9,0.0,6500.0,335673967.0,1
0,Pembangunan di Km 9,0.0,10000000.0,325673967.0,1
0,Pembangunan di Km 9,0.0,50000000.0,275673967.0,1
0,Pembangunan di Km 9,0.0,2000000.0,273667467.0,1
0,Pembangunan di Km 9,0.0,6500.0,273660967.0,1
0,Pembangunan di Km 9,0.0,5925500.0,167735467.0,1
0,Pembangunan di Km 9,0.0,400000.0,167335467.0,1
0,Pembangunan di Km 9,0.0,6500.0,167328967.0,1
0,Pembangunan di Km 9,0.0,5000000.0,160328967.0,1
0,Pembangunan di Km 9,0.0,600000.0,159722467.0,1
0,Pembangunan di Km 9,0.0,6500.0,159715967.0,1
0,Pembangunan di Km 9,0.0,168000.0,159547967.0,1
0,Pembangunan di Km 9,0.0,6500.0,159041467.0,1
0,Pembangunan di Km 9,0.0,735000.0,158306467.0,1
0,Pembangunan di Km 9,0.0,50000000.0,108299967.0,1
0,Pembangunan di Km 9,0.0,50000000.0,58293467.0,1
0,Pembangunan di Km 9,0.0,6500.0,58286967.0,1
0,Pembangunan di Km 9,0.0,6500.0,54280467.0,1
0,Pembangunan di Km 9,0.0,300000.0,69988157.0,1
0,Pembangunan di Km 9,0.0,6500.0,66981657.0,1
0,Pembangunan di Km 9,0.0,6500.0,66071157.0,1
0,Pembangunan di Km 9,0.0,1500000.0,64571157.0,1
0,Pembangunan di Km 9,0.0,6500.0,61064657.0,1
0,Pembangunan di Km 9,0.0,6500.0,60847157.0,1
0,Pembangunan di Km 9,1166000.0,0.0,62013157.0,0
0,Pembangunan di Km 9,0.0,200000.0,61038157.0,1
0,Pembangunan di Km 9,0.0,482000.0,60556157.0,1
0,Pembangunan di Km 9,0.0,2000000.0,58549657.0,1
0,Pembangunan di Km 9,0.0,870000.0,56879657.0,1
0,Pembangunan di Km 9,0.0,650000.0,56229657.0,1
0,Pembangunan di Km 9,0.0,543000.0,55686657.0,1
0,Pembangunan di Km 9,0.0,6500.0,55680157.0,1
0,Pembangunan di Km 9,0.0,950000.0,53730157.0,1
0,Pembangunan di Km 9,0.0,6500.0,53723657.0,1
0,Pembangunan di Km 9,0.0,500000.0,53223657.0,1
0,Pembangunan di Puncak Permai,0.0,5000000.0,48223657.0,1
0,Pembangunan di Km 9,0.0,6000000.0,42223657.0,1
0,Pembangunan di Km 9,0.0,1238000.0,40979157.0,1
0,Pembangunan di Km 9,0.0,3000.0,40976157.0,1
0,Pembangunan di Km 9,0.0,6500.0,39769657.0,1
4,Pembangunan di Puncak Permai,0.0,400000.0,39369657.0,1
0,Pembangunan di Km 9,0.0,6500.0,39363157.0,1
0,Pembangunan di Km 9,0.0,360000.0,38608157.0,1
0,Pembangunan di Km 9,76000000.0,0.0,84608157.0,0
0,Pembangunan di Km 9,0.0,50000000.0,330718657.0,1
0,Pembangunan di Km 9,0.0,6500.0,330712157.0,1
0,Pembangunan di Km 9,0.0,50000000.0,280712157.0,1
0,Pembangunan di Km 9,0.0,25290000.0,255415657.0,1
0,Pembangunan di Km 9,0.0,6500.0,255409157.0,1
0,Pembangunan di Km 9,0.0,6500.0,249002657.0,1
0,Pembangunan di Km 9,0.0,7000000.0,242002657.0,1
0,Pembangunan di Km 9,0.0,6400000.0,235602657.0,1
0,Pembangunan di Km 9,0.0,6400000.0,229202657.0,1
0,Pembangunan di Km 9,0.0,6500.0,229196157.0,1
0,Pembangunan di Km 9,0.0,100000000.0,129196157.0,1
0,Pembangunan di Km 9,0.0,61737500.0,67458657.0,1
0,Pembangunan di Km 9,0.0,50000000.0,17458657.0,1
0,Pembangunan di Km 9,0.0,6500.0,17452157.0,1
0,Pembangunan di Km 9,0.0,2000000.0,15452157.0,1
0,Pembangunan di Km 9,0.0,6500.0,15445657.0,1
0,Pembangunan di Km 9,0.0,2180000.0,13265657.0,1
0,Pembangunan di Km 9,0.0,6500.0,13259157.0,1
0,Pembangunan di Km 9,0.0,5837588.0,7421569.0,1
0,Pembangunan di Km 9,0.0,6500.0,7415069.0,1
0,Pembangunan di Km 9,0.0,6500.0,4433569.0,1
0,Pembangunan di Km 9,0.0,100000.0,7308569.0,1
0,Pembangunan di Km 9,0.0,675000.0,6630569.0,1
0,Pembangunan di Km 9,0.0,6500.0,6112376.0,1
0,Pembangunan di Km 9,0.0,6500.0,2690531.0,1
0,Pembangunan di Km 9,0.0,6500.0,2039031.0,1
0,Pembangunan di Km 9,5000000.0,0.0,7039031.0,0
0,Pembangunan di Km 9,0.0,1500000.0,5539031.0,1
0,Pembangunan di Km 9,0.0,6500.0,5532531.0,1
0,Pembangunan di Km 9,0.0,1500000.0,4032531.0,1
0,Pembangunan di Km 9,0.0,1500000.0,2526031.0,1
0,Pembangunan di Km 9,0.0,3000.0,2323031.0,1
0,Pembangunan di Km 9,0.0,630000.0,1693031.0,1
0,Pembangunan di Km 9,0.0,300000.0,1386531.0,1
0,Pembangunan di Km. 8,0.0,6500.0,1500031.0,1
0,Pembangunan di Km 9,0.0,6500.0,908531.0,1
0,Pembangunan di Km 9,0.0,400000.0,508531.0,1
5,Pembangunan di Km 8,0.0,6500.0,502031.0,1
5,Pembangunan di Km 8,1000000.0,0.0,1502031.0,0
5,Pembangunan di Km 8,0.0,700000.0,802031.0,1
0,Pembangunan di Km 9,0.0,100000.0,92741.0,1
0,Pembangunan di Km 9,0.0,3000.0,89741.0,1
0,Pembangunan di Km 9,0.0,250000.0,544741.0,1
0,Pembangunan di Km 9,0.0,25000.0,513241.0,1
0,Pembangunan di Km 9,0.0,1500.0,511741.0,1
0,Pembangunan di Km 9,18500000.0,0.0,19011741.0,0
0,Pembangunan di Km 9,0.0,90000.0,302741.0,1
0,Pembangunan di Km 9,0.0,50000.0,642741.0,1
0,Pembangunan di Km 9,0.0,402000.0,240741.0,1
0,Pembangunan di Km 9,87500000.0,0.0,87740741.0,0
4,Pembangunan di Puncak Permai,0.0,87500000.0,240741.0,1
3,Pembangunan di Kariangau,0.0,50000000.0,37740741.0,1
3,Pembangunan di Kariangau,0.0,37500000.0,234241.0,1
0,Pembangunan di Km 9,0.0,6500.0,227741.0,1
4,Pembangunan di Puncak Permai,0.0,70000.0,322741.0,1
4,Pembangunan di Puncak Permai,0.0,6500.0,316241.0,1
4,Pembangunan di Puncak Permai,0.0,2500000.0,9066241.0,1
0,Pembangunan di Km 9,2050000.0,0.0,2359741.0,0
0,Pembangunan di Km 9,0.0,6500.0,353241.0,1
0,Pembangunan di Km 9,2500000.0,0.0,2853241.0,0
0,Pembangunan di Km 9,0.0,2500000.0,353241.0,1
0,Pembangunan di Km 9,3500000.0,0.0,4093241.0,0
0,Pembangunan di Km 9,0.0,1460000.0,833241.0,1
0,Pembangunan di Km 9,0.0,6500.0,826741.0,1
3,Pembangunan di Kariangau,0.0,3000.0,723741.0,1
3,Pembangunan di Kariangau,0.0,250000.0,713741.0,1
0,Pembangunan di Km 9,0.0,150000.0,611741.0,1
0,Pembangunan di Km 9,3500000.0,0.0,4111741.0,0
0,Pembangunan di Km 9,0.0,3500000.0,611741.0,1
0,Pembangunan di Km 9,0.0,80000.0,525241.0,1
0,Pembangunan di Km 9,0.0,6500.0,518741.0,1
0,Pembangunan di Km 9,0.0,50000000.0,325806741.0,1
4,Pembangunan di Puncak Permai,0.0,6500.0,325800241.0,1
4,Pembangunan di Puncak Permai,0.0,50000000.0,275800241.0,1
0,Pembangunan di Km 9,0.0,50000000.0,225793741.0,1
0,Pembangunan di Km 9,0.0,5000000.0,220787241.0,1
0,Pembangunan di Km 9,0.0,6500.0,220780741.0,1
0,Pembangunan di Km 9,0.0,82150000.0,76630741.0,1
0,Pembangunan di Km 9,0.0,11455500.0,40255741.0,1
0,Pembangunan di Km 9,0.0,6500.0,35249241.0,1
0,Pembangunan di Km 9,0.0,528000.0,246241.0,1
0,Pembangunan di Km 9,0.0,6500.0,144826.0,1
0,Pembangunan di Km 9,0.0,540000.0,110826.0,1
0,Pembangunan di Km 9,0.0,672000.0,3326326.0,1
